sk_local;bairro;endereco;latitude;longitude
2496;SAN MARTIN;AV GENERAL SAN MARTIN;-8.0616198;-34.9261594
2497;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;-8.0434968;-34.8873532
2498;ROSARINHO;RUA AMARO COUTINHO 210;-8.0350725;-34.893423
2499;IPSEP;RUA JEAN EMILE FAVRE 1676;-8.1078529;-34.9159133
2500;MADALENA;RUA BENFICA 286;-8.0591712;-34.9021214
2501;MADALENA;RUA BENFICA;-8.0581408;-34.9070191
2502;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;-8.1109278;-34.8925191
2503;ILHA DO RETIRO;RUA SPORT CLUBE DO RECIFE;-8.0614604;-34.902969
2504;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;-8.0620606;-34.8972774
2505;IMBIRIBEIRA;RUA DUQUE ESTRADA;-8.1116408;-34.9043061
2506;ESTÂNCIA;AV RECIFE;-8.0889938;-34.9297643
2507;TORRE;AV BEIRA RIO;-8.0530657;-34.9047527
2508;SANTO AMARO;RUA DO HOSPICIO;-8.0567757;-34.8827612
2509;PRADO;RUA GOMES TABORDA 354;-8.0583134;-34.9137434
2510;IPUTINGA;RUA MAURICIO DE NASSAU;-8.1154606;-34.9577048
2511;CAXANGÁ;AV INACIO MONTEIRO;-8.0457171;-34.9299788
2512;CORDEIRO;RUA GOMES TABORDA 1709;-8.0544679;-34.9268326
2513;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA 1653;-8.1051285;-34.8895687
2514;SANTO AMARO;AV NORTE;-8.0414784;-34.8855722
2515;ARRUDA;RUA MARQUES DE BAIPENDI;-8.0296545;-34.8898369
2516;ESTÂNCIA;AV RECIFE 512;-8.0824612;-34.9329185
2517;CAMPO GRANDE;AV ENGENHEIRO AGAMENON DE MAGALHAES MELO;-8.0394387;-34.8787862
2518;BOA VIAGEM;RUA RIBEIRO DE BRITO;-8.1232699;-34.9016762
2519;BOA VIAGEM;RUA RIBEIRO DE BRITO;-8.1230149;-34.9081242
2520;BREJO DE BEBERIBE;AV CHAGAS FERREIRA;-8.0013043;-34.9192071
2521;TORRE;PRC PROFESSOR BARRETO CAMPELLO;-8.0467741;-34.9133867
2522;AFOGADOS;RUA JOAO IVO DA SILVA;-8.061811;-34.9096102
2523;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0620978;-34.9095726
2524;ILHA JOANA BEZERRA;AV GOVERNADOR AGAMENON MAGALHAES;-8.0673295;-34.8968321
2525;AFLITOS;AV CONS ROSA E SILVA 123;-8.0500885;-34.8966336
2526;BOA VIAGEM;RUA DOS NAVEGANTES 3056;-8.1166714;-34.8937824
2527;FUNDÃO;AV BEBERIBE 2530;-8.0161542;-34.8911941
2528;VÁRZEA;RUA GASTAO VIDIGAL;-8.0315289;-34.9587046
2529;PINA;AV ANTONIO DE GOES;-8.084182;-34.8879862
2530;BOA VIAGEM;RUA COSMORAMA;-8.1420902;-34.9114984
2531;CASA AMARELA;EST VELHA DE AGUA FRIA;-8.0249721;-34.8974356
2532;SANTO AMARO;RUA TREZE DE MAIO;-8.0480091;-34.8806208
2533;APIPUCOS;RUA DOIS IRMAOS 165;-8.0208633;-34.9379772
2534;CASA AMARELA;AV NORTE;-8.0255643;-34.9064934
2535;TORRE;AV BEIRA RIO;-8.0666974;-34.8969434
2536;IBURA;AV DOM HELDER CAMARA;-8.1078317;-34.9315828
2537;PINA;RUA BRUNO VELOSO;-8.1216023;-34.8991549
2538;BOA VISTA;RUA DOM BOSCO;-8.0559153;-34.8951316
2539;VÁRZEA;AV CAXANGA;-8.030005;-34.9578255
2540;VÁRZEA;AV CAXANGA;-8.0316331;-34.9548
2541;BONGI;RUA DONA MARIA AUGUSTA NOGUEIRA;-8.0641108;-34.9220985
2542;ILHA JOANA BEZERRA;RUA DES GUERRA BARRETO;-8.0715095;-34.892031
2543;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;-8.0588552;-34.8976099
2544;JORDÃO;AV MARIA IRENE;-8.1411555;-34.9325752
2545;BOA VIAGEM;AV VINTE DE JANEIRO 1330;-8.1441293;-34.9156639
2546;JARDIM SÃO PAULO;AV DR JOSE RUFINO;-8.0909536;-34.9509966
2547;ENGENHO DO MEIO;AV PROFESSOR LUIZ FREIRE;-8.0583692;-34.9501169
2548;PINA;AV ANTONIO DE GOES 917;-8.0866131;-34.8856299
2549;BOA VIAGEM;AV CONSELHEIRO AGUIAR;-8.1268412;-34.8998529
2550;SANTO AMARO;AV CRUZ CABUGA 165;-8.0525186;-34.8806021
2551;BOA VIAGEM;RUA PROFESSOR JOSE BRANDAO 299;-8.1118785;-34.8946434
2552;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;-8.112537;-34.8936456
2553;IBURA;RUA EXP FRANCISCO VITORIANO 78;-8.1339785;-34.9494973
2554;TEJIPIÓ;AV DR JOSE RUFINO;-8.0905871;-34.9560446
2555;FUNDÃO;AV BEBERIBE 2431;-8.0168767;-34.8918365
2556;MADALENA;AV JOSE GONCALVES DE MEDEIROS;-8.0599201;-34.9060589
2557;BAIRRO DO RECIFE;RUA MADRE DEUS;-8.0637709;-34.873631
2558;ÁGUA FRIA;RUA SAO SEBASTIAO 250;-8.0221103;-34.8979466
2559;SAN MARTIN;AV GENERAL SAN MARTIN;-8.0649234;-34.9271491
2560;AREIAS;AV DR JOSE RUFINO;-8.0886592;-34.9329829
2561;BOA VIAGEM;RUA BALTAZAR PASSOS;-8.1431363;-34.9089825
2562;IPSEP;AV RECIFE;-8.1081503;-34.926948
2563;ÁGUA FRIA;EST VELHA DE AGUA FRIA;-8.0238486;-34.897221
2564;MACAXEIRA;AV NORTE;-8.0197757;-34.9266033
2565;ILHA DO LEITE;RUA ESTADO DE ISRAEL 262;-8.0639462;-34.8946327
2566;SANTO AMARO;AV ENGENHEIRO AGAMENON DE MAGALHAES MELO 1268;-8.060592;-34.8979104
2567;ILHA DO RETIRO;RUA TABAIARES 110;-8.0652342;-34.9077474
2568;APIPUCOS;AV DEZESSETE DE AGOSTO 600;-8.0366727;-34.9141377
2569;CORDEIRO;AV CAXANGA;-8.0505241;-34.9211222
2570;CORDEIRO;AV CAXANGA;-8.0504179;-34.9213046
2571;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0623899;-34.9169487
2572;MADALENA;RUA JOSE OSORIO;-8.0535676;-34.9090147
2573;SANTO AMARO;AV DR JAYME DA FONTE;-8.0406949;-34.8784536
2574;CAMPO GRANDE;EST DE BELEM;-8.0321404;-34.8813343
2575;BEBERIBE;AV BEBERIBE 4024;-8.0052751;-34.8932889
2576;SÃO JOSÉ;RUA IMPERIAL 1638;-8.0764675;-34.896065
2577;CAMPO GRANDE;RUA PADRE CAPISTRANO 138;-8.0328814;-34.8840675
2578;IBURA;RUA EXP FRANCISCO VITORIANO;-8.1333572;-34.9487329
2579;TORRE;AV BEIRA RIO;-8.0572405;-34.9027786
2580;IPSEP;RUA ITACARI;-8.1079591;-34.9159375
2581;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;-8.0620673;-34.8972465
2582;AFOGADOS;RUA SAO MIGUEL;-8.0803474;-34.9110639
2583;SANTO AMARO;RUA ALVARES DE AZEVEDO;-8.0495919;-34.8887748
2584;BOA VISTA;RUA GERVASIO PIRES;-8.0595244;-34.8864278
2585;ÁGUA FRIA;AV BEBERIBE 1701;-8.0223387;-34.8940627
2586;PORTO DA MADEIRA;AV BEBERIBE 3586;-8.0078422;-34.890022
2587;ENCRUZILHADA;AV BEBERIBE;-8.0345679;-34.891575
2588;BEBERIBE;AV BEBERIBE;-8.0168461;-34.8918284
2589;CASA AMARELA;RUA CECILIA REIS 152;-8.022672;-34.908957
2590;PORTO DA MADEIRA;AV BEBERIBE 3910;-8.0053003;-34.8932688
2591;IBURA;AV ENGENHO SERRA VERDE 830;-8.1135991;-34.9516524
2592;SANTO AMARO;AV DR JAYME DA FONTE 38;-8.0405409;-34.8785341
2593;HIPÓDROMO;RUA RETIRO SAUDOSO;-8.0347113;-34.8891288
2594;VÁRZEA;RUA GENERAL POLIDORO 220;-8.0389806;-34.9461257
2595;PINA;AV ANTONIO DE GOES;-8.0892195;-34.8831367
2596;ENGENHO DO MEIO;RUA ANTONIO CURADO;-8.0557453;-34.9418235
2597;TEJIPIÓ;AV LIBERDADE;-8.081537;-34.9647188
2598;BOA VIAGEM;RUA ANTONIO PAES BARRETO 240;-8.1140904;-34.9067509
2599;IMBIRIBEIRA;RUA CORONEL FABRICIANO;-8.1200676;-34.912684
2600;CAMPO GRANDE;RUA JERONIMO VILELA 449;-8.0317672;-34.8814309
2601;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.087443;-34.9075878
2602;TEJIPIÓ;AV DR JOSE RUFINO;-8.0908115;-34.9512018
2603;TAMARINEIRA;RUA PADRE ROMA;-8.0338534;-34.9053401
2604;SANTO AMARO;AV CRUZ CABUGA;-8.0508215;-34.8793173
2605;TORRE;RUA MARQUES DE MARICA;-8.0475682;-34.9171123
2606;TORRE;RUA MARQUES DE MARICA 103;-8.0475735;-34.9148163
2607;NOVA DESCOBERTA;AV DA RECUPERACAO 100;-8.0065766;-34.9377197
2608;BOA VIAGEM;RUA MARQUES DE VALENCA 470;-8.1285751;-34.907164
2609;BOA VIAGEM;RUA PADRE CARAPUCEIRO 22;-8.1173565;-34.9012068
2610;CÓRREGO DO JENIPAPO;AV DA RECUPERACAO;-8.0179709;-34.9416706
2611;NOVA DESCOBERTA;AV VEREADOR OTACILIO AZEVEDO;-7.993893;-34.9354606
2612;ARRUDA;AV BEBERIBE;-8.0231952;-34.8939085
2613;ESTÂNCIA;AV RECIFE;-8.0905871;-34.929437
2614;BOA VISTA;RUA DOM BOSCO;-8.0538916;-34.8961656
2615;CORDEIRO;AV INACIO MONTEIRO 413;-8.0489041;-34.9317759
2616;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.1048868;-34.9112195
2617;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.0951865;-34.9095029
2618;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;-8.0630114;-34.8977065
2619;TEJIPIÓ;AV DR JOSE RUFINO;-8.0906562;-34.956404
2620;AFOGADOS;EST DOS REMEDIOS 65;-8.0796303;-34.9067134
2621;CAXANGÁ;RUA SAO MATEUS 3489;-8.0418217;-34.9371242
2622;NOVA DESCOBERTA;RUA ALTO DO RESERVATORIO;-7.9981209;-34.9376982
2623;IPUTINGA;AV GENERAL SAN MARTIN;-8.058571;-34.9251938
2624;CAXANGÁ;AV CAXANGA;-8.0468644;-34.9273047
2625;CASA AMARELA;AV NORTE;-8.020858;-34.9216962
2626;AFOGADOS;RUA SAO MIGUEL;-8.080512;-34.9129549
2627;BOA VISTA;RUA DOM BOSCO;-8.0578301;-34.8946837
2628;APIPUCOS;RUA DE APIPUCOS;-8.0276041;-34.9290159
2629;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA 2775;-8.1139868;-34.8946273
2630;SANTO AMARO;RUA PRINCESA IZABEL;-8.059454;-34.8801354
2631;ENCRUZILHADA;AV NORTE 2608;-8.0378187;-34.8933077
2632;PASSARINHO;RUA PEREIRA BARRETO;-7.9779552;-34.9247244
2633;PASSARINHO;RUA GRAUNA 35;-7.9792474;-34.9149853
2634;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES 5109;-8.1408263;-34.9175978
2635;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;-8.1301205;-34.9024594
2636;PINA;RUA BEM TE VI 20;-8.089278;-34.8803204
2637;ESTÂNCIA;RUA HAVAI 149;-8.0876953;-34.9300566
2638;MADALENA;AV CAXANGA;-8.0579814;-34.9082825
2639;CABANGA;AV ENGENHEIRO JOSE ESTELITA;-8.075068;-34.8857975
2640;MANGABEIRA;AV NORTE;-8.0260743;-34.9055493
2641;SÃO JOSÉ;AV SUL;-8.0779892;-34.8977816
2642;BARRO;AV CENTRAL;-8.0884601;-34.9455544
2643;SANTO ANTÔNIO;RUA DO SOL NASCENTE;-8.0411265;-34.8770683
2644;BOA VIAGEM;AV BOA VIAGEM;-8.1026005;-34.8857251
2645;ÁGUA FRIA;AV BEBERIBE;-8.0205074;-34.8944865
2646;PINA;AV DR DIRCEU VELLOSO TOSCANO DE BRITO;-8.0886552;-34.8941123
2647;AFOGADOS;RUA NICOLAU PEREIRA;-8.0760347;-34.9072659
2648;SANTO AMARO;AV CRUZ CABUGA;-8.0441874;-34.8745899
2649;CASA AMARELA;AV PROFESSOR JOSE DOS ANJOS;-8.0262814;-34.905147
2650;SANTO ANTÔNIO;AV GUARARAPES;-8.0633898;-34.8793817
2651;MADALENA;AV CAXANGA;-8.0524867;-34.9171793
2652;BOA VIAGEM;RUA CAPITAO ZUZINHA 298;-8.1341936;-34.905265
2653;BAIRRO DO RECIFE;AV ALFREDO LISBOA;-8.0660282;-34.8729336
2654;BOA VISTA;RUA DO PRINCIPE;-8.0556311;-34.88819
2655;ESPINHEIRO;AV RUI BARBOSA;-8.0451169;-34.9020463
2656;CORDEIRO;AV CAXANGA;-8.0503488;-34.9213958
2657;IBURA;RUA EXP FRANCISCO VITORIANO;-8.1334236;-34.9487436
2658;BOA VIAGEM;RUA RIBEIRO DE BRITO;-8.1233256;-34.9017218
2659;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.1240771;-34.9147117
2660;CASA FORTE;EST DO ENCANAMENTO;-8.0292348;-34.922576
2661;CAMPO GRANDE;AV ENGENHEIRO AGAMENON DE MAGALHAES MELO;-8.0370272;-34.8724508
2662;VÁRZEA;RUA PROFESSOR ANTONIO COELHO;-8.0413775;-34.9451333
2663;TORRE;RUA JOSE BONIFACIO;-8.0439815;-34.907742
2664;AFOGADOS;RUA SAO MIGUEL;-8.0802411;-34.9098086
2665;JORDÃO;AV DONA CARENTINA 65;-8.1357708;-34.9372396
2666;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;-8.0634416;-34.8976743
2667;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;-8.0418077;-34.8838234
2668;SÍTIO DOS PINTOS;AV LUIZ ANTONIO DE ARAUJO 500;-8.0152592;-34.9547517
2669;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES 6211;-8.1384419;-34.9171579
2670;JORDÃO;RUA DR ALVARO FERRAZ;-8.1312516;-34.938063
2671;BAIRRO DO RECIFE;AV MILITAR;-8.0529355;-34.8716167
2672;IMBIRIBEIRA;AV ENGENHEIRO ABDIAS DE CARVALHO 570;-8.0626077;-34.9123567
2673;BAIRRO DO RECIFE;PTE BUARQUE DE MACEDO;-8.0617897;-34.8759538
2674;IPUTINGA;EST DO BARBALHO;-8.0316676;-34.9391949
2675;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;-8.0902101;-34.8845288
2676;BARRO;RUA NOVO HORIZONTE;-8.0977251;-34.9382615
2677;CASA FORTE;EST DO ARRAIAL;-8.0274766;-34.9139392
2678;BOA VISTA;AV GOVERNADOR CARLOS DE LIMA CAVALCANTI;-8.0564132;-34.8966765
2679;ENCRUZILHADA;AV NORTE;-8.0368572;-34.8945415
2680;BONGI;EST DO BONGI;-8.0652952;-34.9156612
2681;MADALENA;RUA BENFICA;-8.0581275;-34.9073142
2682;TORRÕES;AV BICENTENARIO DA REVOLUCAO FRANCESA;-8.0590384;-34.9378055
2683;ARRUDA;RUA DA REGENERACAO;-8.0214264;-34.8865271
2684;AFOGADOS;RUA COSME VIANA 44;-8.0765445;-34.9091327
2685;CORDEIRO;RUA GOMES TABORDA;-8.0554001;-34.9242094
2686;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;-8.062119;-34.8972559
2687;CAMPO GRANDE;AV GOVERNADOR AGAMENON MAGALHAES;-8.0396406;-34.879446
2688;DERBY;RUA HENRIQUE DIAS;-8.059134;-34.8995465
2689;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;-8.0396565;-34.8712277
2690;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0624483;-34.9167717
2691;ILHA DO RETIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0612905;-34.905324
2692;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.1190692;-34.9137568
2693;APIPUCOS;RUA MANDACARU;-8.0214848;-34.9305904
2694;BOA VISTA;AV OLIVEIRA LIMA 867;-8.0567067;-34.8884636
2695;BOA VIAGEM;AV BOA VIAGEM 4200;-8.1250701;-34.8971084
2696;SANTANA;RUA SAMUEL FARIAS 197;-8.0395463;-34.9153192
2697;PINA;AV HERCULANO BANDEIRA;-8.0872624;-34.8867738
2698;ESTÂNCIA;AV DR JOSE RUFINO;-8.0862772;-34.9306387
2699;BOA VIAGEM;RUA SA E SOUZA;-8.1335856;-34.9064988
2700;CAXANGÁ;AV CAXANGA 1792;-8.0489227;-34.9236462
2701;DOIS IRMÃOS;RUA RIBEIRO PESSOA;-8.0286877;-34.9575225
2702;DOIS IRMÃOS;RUA RIBEIRO PESSOA;-8.0243267;-34.956286
2703;BAIRRO DO RECIFE;AV ENGENHEIRO JOSE ESTELITA;-8.0764436;-34.889338
2704;VÁRZEA;AV CAXANGA XX;-8.0298988;-34.9579865
2705;SAN MARTIN;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0602096;-34.9257651
2706;ÁGUA FRIA;AV BEBERIBE;-8.0188089;-34.8935558
2707;SAN MARTIN;AV GENERAL SAN MARTIN;-8.0605894;-34.9258375
2708;BARRO;AV DR JOSE RUFINO;-8.0929877;-34.9407291
2709;JORDÃO;AV MARIA IRENE 145;-8.1405502;-34.9281764
2710;CAMPO GRANDE;AV CORREIA DE BRITO;-8.0261247;-34.8753114
2711;CASA FORTE;AV DEZESSETE DE AGOSTO;-8.0326702;-34.9232505
2712;CAXANGÁ;AV CAXANGA;-8.05054;-34.9211597
2713;BOA VIAGEM;RUA FELIX DE BRITO E MELO;-8.1182991;-34.894799
2714;BOA VISTA;AV CONDE DA BOA VISTA;-8.0576362;-34.8899871
2715;TORRE;RUA MARQUES DE MARICA;-8.0475523;-34.9169299
2716;AFOGADOS;RUA SAO MIGUEL 1676;-8.0813193;-34.9219134
2717;DERBY;RUA DR SEVERINO PINHEIRO;-8.0574901;-34.900834
2718;DERBY;RUA DR SEVERINO PINHEIRO 52;-8.0573414;-34.9005483
2719;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0623793;-34.9166858
2720;JORDÃO;AV MARIA IRENE 116;-8.1402899;-34.9229515
2721;BEBERIBE;AV BEBERIBE;-8.0072672;-34.890494
2722;ILHA JOANA BEZERRA;VIADUTO CAPITAO TEMUDO;-8.0779069;-34.8925473
2723;IBURA;RUA SATIRO DIAS;-8.1248896;-34.9378136
2724;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;-8.0574662;-34.8981142
2725;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO 350;-8.0632663;-34.9340558
2726;PINA;AV HERCULANO BANDEIRA;-8.0883777;-34.8856473
2727;TAMARINEIRA;AV NORTE;-8.0222391;-34.9150229
2728;SANTO AMARO;RUA ODORICO MENDES;-8.0328973;-34.8811895
2729;CORDEIRO;RUA DO FORTE;-8.0562446;-34.9321032
2730;CORDEIRO;EST DO FORTE DO ARRAIAL N DO B JESUS 193;-8.0561862;-34.9301505
2731;BEBERIBE;AV BEBERIBE 537;-8.0359038;-34.8913041
2732;PORTO DA MADEIRA;AV BEBERIBE;-8.0156337;-34.890765
2733;ARRUDA;AV PROFESSOR JOSE DOS ANJOS;-8.0277714;-34.893136
2734;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;-8.0449522;-34.8896706
2735;TAMARINEIRA;RUA JOSE CARVALHEIRA 109;-8.0308257;-34.9038273
2736;CASA AMARELA;AV NORTE 4935;-8.0244488;-34.9104497
2737;JORDÃO;AV MARIA IRENE;-8.1410493;-34.9319959
2738;HIPÓDROMO;RUA PRUDENTE DE MORAES 124;-8.0317885;-34.8853187
2739;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;-8.1241567;-34.9058121
2740;ÁGUA FRIA;AV BEBERIBE 1701;-8.0223214;-34.8940855
2741;APIPUCOS;RUA DE APIPUCOS;-8.0211767;-34.9340129
2742;ARRUDA;AV BEBERIBE;-8.0231474;-34.8938549
2743;ARRUDA;RUA DO MACHADO;-8.021182;-34.8890483
2744;JIQUIÁ;AV DR JOSE RUFINO;-8.0886486;-34.9329883
2745;DERBY;PRC DO DERBY;-8.0560215;-34.8981357
2746;AREIAS;AV DR JOSE RUFINO 809;-8.0874828;-34.9317974
2747;CAÇOTE;AV CAPITAO GREGORIO DE CALDAS;-8.096647;-34.9295068
2748;DERBY;RUA EPAMINONDAS DE MELO;-8.0618973;-34.8985219
2749;CORDEIRO;AV GENERAL SAN MARTIN;-8.0591022;-34.9253118
2750;JARDIM SÃO PAULO;AV SAO PAULO;-8.0829233;-34.9393424
2751;ARRUDA;EST VELHA DE AGUA FRIA;-8.0247676;-34.897441
2752;TAMARINEIRA;AV NORTE;-8.0296863;-34.9005711
2753;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;-8.0547043;-34.897626
2754;AFOGADOS;RUA SAO MIGUEL;-8.0802571;-34.9094707
2755;SAN MARTIN;AV GENERAL SAN MARTIN 2387;-8.0724071;-34.9292265
2756;CABANGA;AV ANTONIO DE GOES;-8.0855629;-34.8864895
2757;BOA VISTA;RUA PADRE INGLES;-8.0559963;-34.8942478
2758;CAXANGÁ;AV CAXANGA;-8.0315694;-34.9550226
2759;VÁRZEA;AV CAXANGA;-8.037006;-34.9455383
2760;ESPINHEIRO;AV GOVERNADOR AGAMENON MAGALHAES;-8.0485455;-34.8932245
2761;AFOGADOS;RUA COSME VIANA;-8.0673242;-34.9094009
2762;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES 209;-8.1098604;-34.9122065
2763;IMBIRIBEIRA;RUA ITACARE;-8.1109876;-34.9144958
2764;BOA VIAGEM;AV CONSELHEIRO AGUIAR 355;-8.094119;-34.8842418
2765;CORDEIRO;AV CAXANGA;-8.0486172;-34.9245125
2766;ILHA DO LEITE;RUA FRANCISCO ALVES;-8.0671436;-34.8941016
2767;PINA;RUA MANOEL DE BRITO;-8.0881175;-34.8894614
2768;SANTO AMARO;AV NORTE;-8.0473743;-34.8769569
2769;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA 196;-8.0916175;-34.8849821
2770;CASA AMARELA;RUA CONS NABUCO 181;-8.0298244;-34.9157417
2771;SAN MARTIN;AV GENERAL SAN MARTIN 477;-8.0541944;-34.9232599
2772;TORREÃO;AV NORTE;-8.0398477;-34.8870018
2773;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0629768;-34.9330688
2774;SANTO AMARO;RUA DOS PALMARES;-8.0512146;-34.8856688
2775;ENCRUZILHADA;RUA DONA ELVIRA 194;-8.0333833;-34.8899925
2776;BOA VIAGEM;RUA DOS NAVEGANTES;-8.12511;-34.8979452
2777;CORDEIRO;EST DO FORTE DO ARRAIAL N DO B JESUS;-8.0534295;-34.9289703
2778;VÁRZEA;RUA GASTAO VIDIGAL;-8.0303556;-34.9581742
2779;ENGENHO DO MEIO;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0607806;-34.9280262
2780;SAN MARTIN;RUA VINTE E UM DE ABRIL;-8.0694912;-34.9327335
2781;BOA VIAGEM;AV DES JOSE NEVES;-8.1275077;-34.9098837
2782;CAXANGÁ;AV CAXANGA;-8.0300369;-34.9577987
2783;CASA AMARELA;RUA DONA ANA XAVIER;-8.0277316;-34.9170989
2784;AFOGADOS;RUA VINTE E UM DE ABRIL;-8.076672;-34.91189
2785;DOIS IRMÃOS;RUA MANUEL DE MEDEIROS 319;-8.0145792;-34.9492157
2786;IPUTINGA;AV CAXANGA;-8.0427506;-34.9351287
2787;ARRUDA;RUA DAS MOCAS 600;-8.0259149;-34.8899603
2788;ÁGUA FRIA;AV BEBERIBE 1781;-8.0233572;-34.8938656
2789;CAXANGÁ;AV CAXANGA;-8.0315083;-34.9551594
2790;SANTO AMARO;AV CRUZ CABUGA 767;-8.0481233;-34.8773968
2791;ARRUDA;AV PROFESSOR JOSE DOS ANJOS;-8.0275882;-34.8898906
2792;ENCRUZILHADA;AV NORTE;-8.0366341;-34.8947024
2793;MACAXEIRA;AV NORTE;-8.0146642;-34.9314272
2794;ENCRUZILHADA;AV NORTE;-8.0215432;-34.9169219
2795;IPUTINGA;RUA MAURICIO DE NASSAU;-8.0363101;-34.9370813
2796;JARDIM SÃO PAULO;RUA LEANDRO BARRETO;-8.0835314;-34.9485317
2797;ENCRUZILHADA;EST DE BELEM 115;-8.0366554;-34.8900461
2798;CASA FORTE;AV DEZESSETE DE AGOSTO;-8.0356037;-34.9203229
2799;SANTO AMARO;AV CRUZ CABUGA;-8.0533445;-34.8813558
2800;GRAÇAS;RUA DAS PERNAMBUCANAS 255;-8.050795;-34.9015528
2801;JORDÃO;AV MARIA IRENE 1612;-8.1404971;-34.9257731
2802;GRAÇAS;PRC DO ENTRONCAMENTO;-8.050046;-34.8973471
2803;CORDEIRO;RUA ADELAIDE 1192;-8.0575406;-34.92293
2804;DERBY;RUA JOAQUIM NABUCO 449;-8.0525903;-34.9004209
2805;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS 1342;-8.1241408;-34.9033016
2806;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.1077414;-34.9115521
2807;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.1076033;-34.9116915
2808;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;-8.0431596;-34.8874417
2809;AREIAS;AV RECIFE;-8.1000725;-34.9281335
2810;PINA;PTE GOVERNADOR PAULO GUERRA;-8.0846547;-34.8891932
2811;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;-8.0395343;-34.8779547
2812;SÃO JOSÉ;C SANTA RITA;-8.0693159;-34.8752135
2813;JARDIM SÃO PAULO;RUA JOSE NATARIO;-8.0873501;-34.9375172
2814;BOA VIAGEM;AV CONSELHEIRO AGUIAR;-8.0900321;-34.8844913
2815;TORRE;RUA MARQUES DE MARICA;-8.0475815;-34.9173886
2816;AFOGADOS;RUA SAO MIGUEL;-8.080905;-34.9195397
2817;PINA;AV BOA VIAGEM 940;-8.0997592;-34.8844779
2818;ÁGUA FRIA;EST VELHA DE AGUA FRIA;-8.0251181;-34.8975027
2819;ROSARINHO;AV NORTE;-8.0336861;-34.8964351
2820;JAQUEIRA;AV RUI BARBOSA 1601;-8.039545;-34.9042404
2821;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.1273271;-34.9152964
2822;ENCRUZILHADA;AV BEBERIBE 423;-8.0292189;-34.8926747
2823;SANTO AMARO;AV CRUZ CABUGA;-8.0437093;-34.8743069
2824;ILHA DO LEITE;AV MANOEL BORBA;-8.0594421;-34.8940158
2825;BOA VIAGEM;RUA MINISTRO NELSON HUNGRIA 636;-8.1130628;-34.8986185
2826;CAXANGÁ;AV CAXANGA;-8.0373034;-34.9446881
2827;BOA VIAGEM;RUA FRANCISCO DA CUNHA 1414;-8.1182619;-34.8985997
2828;AFOGADOS;RUA VINTE E UM DE ABRIL;-8.0744838;-34.9218142
2829;CAMPO GRANDE;RUA ODORICO MENDES;-8.0321563;-34.8813263
2830;BOA VISTA;AV CONDE DA BOA VISTA;-8.0567704;-34.8920417
2831;VÁRZEA;AV CAXANGA;-8.0306478;-34.9566454
