sk_tempo,data_acidente,ano,mes,dia,hora_acidente,dia_semana,fim_de_semana
500,2015-06-09,2015,6,9,22:44:00,Terça-feira,Não
501,2015-06-10,2015,6,10,09:04:00,Quarta-feira,Não
502,2015-06-10,2015,6,10,09:09:00,Quarta-feira,Não
503,2015-06-10,2015,6,10,10:14:00,Quarta-feira,Não
504,2015-06-10,2015,6,10,21:37:00,Quarta-feira,Não
505,2015-06-11,2015,6,11,01:33:00,Quinta-feira,Não
506,2015-06-11,2015,6,11,06:30:00,Quinta-feira,Não
507,2015-06-11,2015,6,11,12:05:00,Quinta-feira,Não
508,2015-06-11,2015,6,11,13:03:00,Quinta-feira,Não
509,2015-06-11,2015,6,11,13:08:00,Quinta-feira,Não
510,2015-06-11,2015,6,11,14:07:00,Quinta-feira,Não
511,2015-06-11,2015,6,11,16:40:00,Quinta-feira,Não
512,2015-06-11,2015,6,11,18:55:00,Quinta-feira,Não
513,2015-06-11,2015,6,11,19:12:00,Quinta-feira,Não
514,2015-06-11,2015,6,11,19:27:00,Quinta-feira,Não
515,2015-06-11,2015,6,11,21:44:00,Quinta-feira,Não
516,2015-06-12,2015,6,12,00:38:00,Sexta-feira,Não
517,2015-06-12,2015,6,12,10:20:00,Sexta-feira,Não
518,2015-06-12,2015,6,12,11:01:00,Sexta-feira,Não
519,2015-06-12,2015,6,12,12:19:00,Sexta-feira,Não
520,2015-06-12,2015,6,12,12:53:00,Sexta-feira,Não
521,2015-06-12,2015,6,12,16:00:00,Sexta-feira,Não
522,2015-06-12,2015,6,12,20:53:00,Sexta-feira,Não
523,2015-06-12,2015,6,12,21:35:00,Sexta-feira,Não
524,2015-06-13,2015,6,13,06:15:00,Sábado,Sim
525,2015-06-13,2015,6,13,07:13:00,Sábado,Sim
526,2015-06-13,2015,6,13,07:37:00,Sábado,Sim
527,2015-06-13,2015,6,13,10:10:00,Sábado,Sim
528,2015-06-13,2015,6,13,13:13:00,Sábado,Sim
529,2015-06-13,2015,6,13,17:59:00,Sábado,Sim
530,2015-06-13,2015,6,13,21:35:00,Sábado,Sim
531,2015-06-13,2015,6,13,23:18:00,Sábado,Sim
532,2015-06-14,2015,6,14,13:52:00,Domingo,Sim
533,2015-06-14,2015,6,14,22:49:00,Domingo,Sim
534,2015-06-15,2015,6,15,07:02:00,Segunda-feira,Não
535,2015-06-15,2015,6,15,07:35:00,Segunda-feira,Não
536,2015-06-15,2015,6,15,09:25:00,Segunda-feira,Não
537,2015-06-15,2015,6,15,10:08:00,Segunda-feira,Não
538,2015-06-15,2015,6,15,11:42:00,Segunda-feira,Não
539,2015-06-15,2015,6,15,14:21:00,Segunda-feira,Não
540,2015-06-15,2015,6,15,14:45:00,Segunda-feira,Não
541,2015-06-15,2015,6,15,16:17:00,Segunda-feira,Não
542,2015-06-15,2015,6,15,16:44:00,Segunda-feira,Não
543,2015-06-15,2015,6,15,17:25:00,Segunda-feira,Não
544,2015-06-15,2015,6,15,22:10:00,Segunda-feira,Não
545,2015-06-15,2015,6,15,22:38:00,Segunda-feira,Não
546,2015-06-15,2015,6,15,23:18:00,Segunda-feira,Não
547,2015-06-15,2015,6,15,23:24:00,Segunda-feira,Não
548,2015-06-15,2015,6,15,23:59:00,Segunda-feira,Não
549,2015-06-16,2015,6,16,07:03:00,Terça-feira,Não
550,2015-06-16,2015,6,16,21:53:00,Terça-feira,Não
551,2015-06-17,2015,6,17,08:27:00,Quarta-feira,Não
552,2015-06-17,2015,6,17,08:45:00,Quarta-feira,Não
553,2015-06-17,2015,6,17,11:36:00,Quarta-feira,Não
554,2015-06-17,2015,6,17,14:45:00,Quarta-feira,Não
555,2015-06-17,2015,6,17,17:20:00,Quarta-feira,Não
556,2015-06-17,2015,6,17,19:20:00,Quarta-feira,Não
557,2015-06-18,2015,6,18,07:27:00,Quinta-feira,Não
558,2015-06-18,2015,6,18,07:54:00,Quinta-feira,Não
559,2015-06-18,2015,6,18,07:56:00,Quinta-feira,Não
560,2015-06-18,2015,6,18,09:48:00,Quinta-feira,Não
561,2015-06-18,2015,6,18,14:14:00,Quinta-feira,Não
562,2015-06-18,2015,6,18,14:25:00,Quinta-feira,Não
563,2015-06-18,2015,6,18,16:03:00,Quinta-feira,Não
564,2015-06-18,2015,6,18,16:04:00,Quinta-feira,Não
565,2015-06-19,2015,6,19,08:17:00,Sexta-feira,Não
566,2015-06-19,2015,6,19,12:25:00,Sexta-feira,Não
567,2015-06-19,2015,6,19,19:11:00,Sexta-feira,Não
568,2015-06-19,2015,6,19,23:00:00,Sexta-feira,Não
569,2015-06-20,2015,6,20,04:43:00,Sábado,Sim
570,2015-06-20,2015,6,20,05:43:00,Sábado,Sim
571,2015-06-20,2015,6,20,11:00:00,Sábado,Sim
572,2015-06-20,2015,6,20,17:07:00,Sábado,Sim
573,2015-06-20,2015,6,20,22:00:00,Sábado,Sim
574,2015-06-21,2015,6,21,00:00:00,Domingo,Sim
575,2015-06-21,2015,6,21,00:08:00,Domingo,Sim
576,2015-06-21,2015,6,21,03:47:00,Domingo,Sim
577,2015-06-21,2015,6,21,03:58:00,Domingo,Sim
578,2015-06-21,2015,6,21,09:41:00,Domingo,Sim
579,2015-06-21,2015,6,21,13:28:00,Domingo,Sim
580,2015-06-21,2015,6,21,22:24:00,Domingo,Sim
581,2015-06-22,2015,6,22,01:01:00,Segunda-feira,Não
582,2015-06-22,2015,6,22,06:29:00,Segunda-feira,Não
583,2015-06-22,2015,6,22,08:37:00,Segunda-feira,Não
584,2015-06-22,2015,6,22,14:26:00,Segunda-feira,Não
585,2015-06-22,2015,6,22,16:00:00,Segunda-feira,Não
586,2015-06-22,2015,6,22,17:30:00,Segunda-feira,Não
587,2015-06-22,2015,6,22,18:08:00,Segunda-feira,Não
588,2015-06-22,2015,6,22,21:52:00,Segunda-feira,Não
589,2015-06-23,2015,6,23,02:23:00,Terça-feira,Não
590,2015-06-23,2015,6,23,09:04:00,Terça-feira,Não
591,2015-06-23,2015,6,23,09:34:00,Terça-feira,Não
592,2015-06-23,2015,6,23,10:13:00,Terça-feira,Não
593,2015-06-23,2015,6,23,13:54:00,Terça-feira,Não
594,2015-06-23,2015,6,23,15:55:00,Terça-feira,Não
595,2015-06-23,2015,6,23,19:32:00,Terça-feira,Não
596,2015-06-24,2015,6,24,02:22:00,Quarta-feira,Não
597,2015-06-24,2015,6,24,17:56:00,Quarta-feira,Não
598,2015-06-25,2015,6,25,04:43:00,Quinta-feira,Não
599,2015-06-25,2015,6,25,08:20:00,Quinta-feira,Não
600,2015-06-25,2015,6,25,12:35:00,Quinta-feira,Não
601,2015-06-25,2015,6,25,14:54:00,Quinta-feira,Não
602,2015-06-25,2015,6,25,17:51:00,Quinta-feira,Não
603,2015-06-25,2015,6,25,18:59:00,Quinta-feira,Não
604,2015-06-25,2015,6,25,20:20:00,Quinta-feira,Não
605,2015-06-25,2015,6,25,21:41:00,Quinta-feira,Não
606,2015-06-26,2015,6,26,19:37:00,Sexta-feira,Não
607,2015-06-26,2015,6,26,20:54:00,Sexta-feira,Não
608,2015-06-26,2015,6,26,23:34:00,Sexta-feira,Não
609,2015-06-26,2015,6,26,23:53:00,Sexta-feira,Não
610,2015-06-27,2015,6,27,08:36:00,Sábado,Sim
611,2015-06-27,2015,6,27,08:49:00,Sábado,Sim
612,2015-06-27,2015,6,27,08:54:00,Sábado,Sim
613,2015-06-27,2015,6,27,19:25:00,Sábado,Sim
614,2015-06-28,2015,6,28,08:28:00,Domingo,Sim
615,2015-06-28,2015,6,28,12:35:00,Domingo,Sim
616,2015-06-29,2015,6,29,08:10:00,Segunda-feira,Não
617,2015-06-29,2015,6,29,09:15:00,Segunda-feira,Não
618,2015-06-29,2015,6,29,15:14:00,Segunda-feira,Não
619,2015-06-29,2015,6,29,16:10:00,Segunda-feira,Não
620,2015-06-30,2015,6,30,08:18:00,Terça-feira,Não
621,2015-06-30,2015,6,30,10:37:00,Terça-feira,Não
622,2015-06-30,2015,6,30,13:59:00,Terça-feira,Não
623,2015-06-30,2015,6,30,16:25:00,Terça-feira,Não
624,2015-06-30,2015,6,30,19:30:00,Terça-feira,Não
625,2015-07-01,2015,7,1,05:40:00,Quarta-feira,Não
626,2015-07-01,2015,7,1,06:00:00,Quarta-feira,Não
627,2015-07-01,2015,7,1,09:05:00,Quarta-feira,Não
628,2015-07-01,2015,7,1,09:34:00,Quarta-feira,Não
629,2015-07-01,2015,7,1,12:56:00,Quarta-feira,Não
630,2015-07-01,2015,7,1,13:50:00,Quarta-feira,Não
631,2015-07-01,2015,7,1,15:50:00,Quarta-feira,Não
632,2015-07-01,2015,7,1,17:04:00,Quarta-feira,Não
633,2015-07-02,2015,7,2,08:25:00,Quinta-feira,Não
634,2015-07-02,2015,7,2,09:50:00,Quinta-feira,Não
635,2015-07-02,2015,7,2,11:21:00,Quinta-feira,Não
636,2015-07-02,2015,7,2,13:10:00,Quinta-feira,Não
637,2015-07-02,2015,7,2,17:18:00,Quinta-feira,Não
638,2015-07-02,2015,7,2,21:07:00,Quinta-feira,Não
639,2015-07-02,2015,7,2,21:30:00,Quinta-feira,Não
640,2015-07-02,2015,7,2,,Quinta-feira,Não
641,2015-07-03,2015,7,3,05:35:00,Sexta-feira,Não
642,2015-07-03,2015,7,3,08:23:00,Sexta-feira,Não
643,2015-07-03,2015,7,3,10:10:00,Sexta-feira,Não
644,2015-07-03,2015,7,3,12:43:00,Sexta-feira,Não
645,2015-07-03,2015,7,3,12:52:00,Sexta-feira,Não
646,2015-07-03,2015,7,3,22:07:00,Sexta-feira,Não
647,2015-07-03,2015,7,3,23:16:00,Sexta-feira,Não
648,2015-07-03,2015,7,3,,Sexta-feira,Não
649,2015-07-04,2015,7,4,02:50:00,Sábado,Sim
650,2015-07-04,2015,7,4,07:40:00,Sábado,Sim
651,2015-07-04,2015,7,4,12:12:00,Sábado,Sim
652,2015-07-04,2015,7,4,13:05:00,Sábado,Sim
653,2015-07-04,2015,7,4,13:26:00,Sábado,Sim
654,2015-07-04,2015,7,4,22:45:00,Sábado,Sim
655,2015-07-04,2015,7,4,23:43:00,Sábado,Sim
656,2015-07-05,2015,7,5,14:17:00,Domingo,Sim
657,2015-07-05,2015,7,5,18:03:00,Domingo,Sim
658,2015-07-05,2015,7,5,19:50:00,Domingo,Sim
659,2015-07-05,2015,7,5,23:36:00,Domingo,Sim
660,2015-07-06,2015,7,6,07:34:00,Segunda-feira,Não
661,2015-07-06,2015,7,6,14:07:00,Segunda-feira,Não
662,2015-07-06,2015,7,6,18:04:00,Segunda-feira,Não
663,2015-07-06,2015,7,6,18:32:00,Segunda-feira,Não
664,2015-07-06,2015,7,6,19:45:00,Segunda-feira,Não
665,2015-07-06,2015,7,6,21:55:00,Segunda-feira,Não
666,2015-07-07,2015,7,7,01:03:00,Terça-feira,Não
667,2015-07-07,2015,7,7,07:07:00,Terça-feira,Não
668,2015-07-07,2015,7,7,08:12:00,Terça-feira,Não
669,2015-07-07,2015,7,7,13:54:00,Terça-feira,Não
670,2015-07-07,2015,7,7,13:59:00,Terça-feira,Não
671,2015-07-08,2015,7,8,10:51:00,Quarta-feira,Não
672,2015-07-08,2015,7,8,11:20:00,Quarta-feira,Não
673,2015-07-08,2015,7,8,11:44:00,Quarta-feira,Não
674,2015-07-08,2015,7,8,15:14:00,Quarta-feira,Não
675,2015-07-09,2015,7,9,07:08:00,Quinta-feira,Não
676,2015-07-09,2015,7,9,07:49:00,Quinta-feira,Não
677,2015-07-09,2015,7,9,07:50:00,Quinta-feira,Não
678,2015-07-09,2015,7,9,08:36:00,Quinta-feira,Não
679,2015-07-09,2015,7,9,08:54:00,Quinta-feira,Não
680,2015-07-09,2015,7,9,09:53:00,Quinta-feira,Não
681,2015-07-09,2015,7,9,13:44:00,Quinta-feira,Não
682,2015-07-09,2015,7,9,16:46:00,Quinta-feira,Não
683,2015-07-09,2015,7,9,16:56:00,Quinta-feira,Não
684,2015-07-09,2015,7,9,19:03:00,Quinta-feira,Não
685,2015-07-09,2015,7,9,19:07:00,Quinta-feira,Não
686,2015-07-09,2015,7,9,20:40:00,Quinta-feira,Não
687,2015-07-09,2015,7,9,23:03:00,Quinta-feira,Não
688,2015-07-10,2015,7,10,07:25:00,Sexta-feira,Não
689,2015-07-10,2015,7,10,13:03:00,Sexta-feira,Não
690,2015-07-10,2015,7,10,14:13:00,Sexta-feira,Não
691,2015-07-10,2015,7,10,16:06:00,Sexta-feira,Não
692,2015-07-10,2015,7,10,16:56:00,Sexta-feira,Não
693,2015-07-10,2015,7,10,23:41:00,Sexta-feira,Não
694,2015-07-11,2015,7,11,10:09:00,Sábado,Sim
695,2015-07-11,2015,7,11,18:10:00,Sábado,Sim
696,2015-07-11,2015,7,11,19:40:00,Sábado,Sim
697,2015-07-11,2015,7,11,,Sábado,Sim
698,2015-07-12,2015,7,12,02:47:00,Domingo,Sim
699,2015-07-13,2015,7,13,03:30:00,Segunda-feira,Não
700,2015-07-13,2015,7,13,07:47:00,Segunda-feira,Não
701,2015-07-13,2015,7,13,08:41:00,Segunda-feira,Não
702,2015-07-13,2015,7,13,09:45:00,Segunda-feira,Não
703,2015-07-13,2015,7,13,16:49:00,Segunda-feira,Não
704,2015-07-13,2015,7,13,17:46:00,Segunda-feira,Não
705,2015-07-13,2015,7,13,18:10:00,Segunda-feira,Não
706,2015-07-13,2015,7,13,18:24:00,Segunda-feira,Não
707,2015-07-13,2015,7,13,19:37:00,Segunda-feira,Não
708,2015-07-13,2015,7,13,20:28:00,Segunda-feira,Não
709,2015-07-14,2015,7,14,06:45:00,Terça-feira,Não
710,2015-07-14,2015,7,14,06:51:00,Terça-feira,Não
711,2015-07-14,2015,7,14,09:24:00,Terça-feira,Não
712,2015-07-14,2015,7,14,15:15:00,Terça-feira,Não
713,2015-07-14,2015,7,14,15:48:00,Terça-feira,Não
714,2015-07-14,2015,7,14,17:08:00,Terça-feira,Não
715,2015-07-14,2015,7,14,17:51:00,Terça-feira,Não
716,2015-07-14,2015,7,14,18:20:00,Terça-feira,Não
717,2015-07-14,2015,7,14,19:21:00,Terça-feira,Não
718,2015-07-15,2015,7,15,00:31:00,Quarta-feira,Não
719,2015-07-15,2015,7,15,01:02:00,Quarta-feira,Não
720,2015-07-15,2015,7,15,09:19:00,Quarta-feira,Não
721,2015-07-15,2015,7,15,09:22:00,Quarta-feira,Não
722,2015-07-15,2015,7,15,10:53:00,Quarta-feira,Não
723,2015-07-15,2015,7,15,10:55:00,Quarta-feira,Não
724,2015-07-15,2015,7,15,11:20:00,Quarta-feira,Não
725,2015-07-15,2015,7,15,15:31:00,Quarta-feira,Não
726,2015-07-15,2015,7,15,15:54:00,Quarta-feira,Não
727,2015-07-15,2015,7,15,16:03:00,Quarta-feira,Não
728,2015-07-15,2015,7,15,16:04:00,Quarta-feira,Não
729,2015-07-15,2015,7,15,,Quarta-feira,Não
730,2015-07-16,2015,7,16,08:28:00,Quinta-feira,Não
731,2015-07-16,2015,7,16,10:48:00,Quinta-feira,Não
732,2015-07-16,2015,7,16,16:00:00,Quinta-feira,Não
733,2015-07-16,2015,7,16,20:15:00,Quinta-feira,Não
734,2015-07-16,2015,7,16,20:19:00,Quinta-feira,Não
735,2015-07-17,2015,7,17,08:54:00,Sexta-feira,Não
736,2015-07-17,2015,7,17,09:34:00,Sexta-feira,Não
737,2015-07-17,2015,7,17,09:49:00,Sexta-feira,Não
738,2015-07-17,2015,7,17,12:28:00,Sexta-feira,Não
739,2015-07-17,2015,7,17,14:43:00,Sexta-feira,Não
740,2015-07-17,2015,7,17,16:28:00,Sexta-feira,Não
741,2015-07-17,2015,7,17,19:23:00,Sexta-feira,Não
742,2015-07-17,2015,7,17,19:24:00,Sexta-feira,Não
743,2015-07-17,2015,7,17,20:21:00,Sexta-feira,Não
744,2015-07-18,2015,7,18,00:05:00,Sábado,Sim
745,2015-07-18,2015,7,18,01:53:00,Sábado,Sim
746,2015-07-18,2015,7,18,03:28:00,Sábado,Sim
747,2015-07-18,2015,7,18,08:20:00,Sábado,Sim
748,2015-07-18,2015,7,18,22:03:00,Sábado,Sim
749,2015-07-19,2015,7,19,17:21:00,Domingo,Sim
750,2015-07-19,2015,7,19,18:30:00,Domingo,Sim
751,2015-07-19,2015,7,19,23:40:00,Domingo,Sim
752,2015-07-20,2015,7,20,06:57:00,Segunda-feira,Não
753,2015-07-20,2015,7,20,07:43:00,Segunda-feira,Não
754,2015-07-20,2015,7,20,08:01:00,Segunda-feira,Não
755,2015-07-20,2015,7,20,09:07:00,Segunda-feira,Não
756,2015-07-20,2015,7,20,09:49:00,Segunda-feira,Não
757,2015-07-20,2015,7,20,19:00:00,Segunda-feira,Não
758,2015-07-20,2015,7,20,,Segunda-feira,Não
759,2015-07-21,2015,7,21,07:55:00,Terça-feira,Não
760,2015-07-21,2015,7,21,11:28:00,Terça-feira,Não
761,2015-07-21,2015,7,21,18:08:00,Terça-feira,Não
762,2015-07-22,2015,7,22,08:00:00,Quarta-feira,Não
763,2015-07-22,2015,7,22,08:34:00,Quarta-feira,Não
764,2015-07-22,2015,7,22,13:33:00,Quarta-feira,Não
765,2015-07-22,2015,7,22,18:38:00,Quarta-feira,Não
766,2015-07-22,2015,7,22,21:56:00,Quarta-feira,Não
767,2015-07-23,2015,7,23,03:07:00,Quinta-feira,Não
768,2015-07-23,2015,7,23,06:40:00,Quinta-feira,Não
769,2015-07-23,2015,7,23,12:13:00,Quinta-feira,Não
770,2015-07-23,2015,7,23,12:23:00,Quinta-feira,Não
771,2015-07-23,2015,7,23,13:56:00,Quinta-feira,Não
772,2015-07-23,2015,7,23,16:05:00,Quinta-feira,Não
773,2015-07-23,2015,7,23,18:27:00,Quinta-feira,Não
774,2015-07-23,2015,7,23,19:25:00,Quinta-feira,Não
775,2015-07-24,2015,7,24,12:41:00,Sexta-feira,Não
776,2015-07-24,2015,7,24,16:25:00,Sexta-feira,Não
777,2015-07-24,2015,7,24,20:33:00,Sexta-feira,Não
778,2015-07-24,2015,7,24,22:32:00,Sexta-feira,Não
779,2015-07-25,2015,7,25,07:09:00,Sábado,Sim
780,2015-07-25,2015,7,25,11:27:00,Sábado,Sim
781,2015-07-25,2015,7,25,13:14:00,Sábado,Sim
782,2015-07-25,2015,7,25,20:20:00,Sábado,Sim
783,2015-07-26,2015,7,26,05:11:00,Domingo,Sim
784,2015-07-26,2015,7,26,08:16:00,Domingo,Sim
785,2015-07-26,2015,7,26,23:03:00,Domingo,Sim
786,2015-07-26,2015,7,26,,Domingo,Sim
787,2015-07-27,2015,7,27,10:48:00,Segunda-feira,Não
788,2015-07-27,2015,7,27,13:24:00,Segunda-feira,Não
789,2015-07-27,2015,7,27,15:15:00,Segunda-feira,Não
790,2015-07-27,2015,7,27,17:53:00,Segunda-feira,Não
791,2015-07-28,2015,7,28,18:17:00,Terça-feira,Não
792,2015-07-28,2015,7,28,19:22:00,Terça-feira,Não
793,2015-07-28,2015,7,28,22:32:00,Terça-feira,Não
794,2015-07-29,2015,7,29,00:00:00,Quarta-feira,Não
795,2015-07-29,2015,7,29,21:58:00,Quarta-feira,Não
796,2015-07-30,2015,7,30,08:29:00,Quinta-feira,Não
797,2015-07-30,2015,7,30,09:50:00,Quinta-feira,Não
798,2015-07-30,2015,7,30,11:57:00,Quinta-feira,Não
799,2015-07-30,2015,7,30,12:31:00,Quinta-feira,Não
800,2015-07-30,2015,7,30,15:22:00,Quinta-feira,Não
801,2015-07-30,2015,7,30,20:36:00,Quinta-feira,Não
802,2015-07-30,2015,7,30,21:24:00,Quinta-feira,Não
803,2015-07-31,2015,7,31,02:45:00,Sexta-feira,Não
804,2015-07-31,2015,7,31,07:48:00,Sexta-feira,Não
805,2015-07-31,2015,7,31,09:23:00,Sexta-feira,Não
806,2015-07-31,2015,7,31,15:52:00,Sexta-feira,Não
807,2015-07-31,2015,7,31,22:24:00,Sexta-feira,Não
808,2015-08-01,2015,8,1,08:37:00,Sábado,Sim
809,2015-08-01,2015,8,1,20:41:00,Sábado,Sim
810,2015-08-02,2015,8,2,16:16:00,Domingo,Sim
811,2015-08-02,2015,8,2,16:22:00,Domingo,Sim
812,2015-08-03,2015,8,3,00:18:00,Segunda-feira,Não
813,2015-08-03,2015,8,3,08:30:00,Segunda-feira,Não
814,2015-08-03,2015,8,3,10:28:00,Segunda-feira,Não
815,2015-08-03,2015,8,3,11:11:00,Segunda-feira,Não
816,2015-08-03,2015,8,3,12:31:00,Segunda-feira,Não
817,2015-08-03,2015,8,3,13:39:00,Segunda-feira,Não
818,2015-08-03,2015,8,3,14:28:00,Segunda-feira,Não
819,2015-08-03,2015,8,3,15:42:00,Segunda-feira,Não
820,2015-08-03,2015,8,3,17:16:00,Segunda-feira,Não
821,2015-08-03,2015,8,3,18:58:00,Segunda-feira,Não
822,2015-08-03,2015,8,3,20:38:00,Segunda-feira,Não
823,2015-08-03,2015,8,3,21:23:00,Segunda-feira,Não
824,2015-08-03,2015,8,3,22:49:00,Segunda-feira,Não
825,2015-08-03,2015,8,3,22:57:00,Segunda-feira,Não
826,2015-08-04,2015,8,4,08:04:00,Terça-feira,Não
827,2015-08-04,2015,8,4,19:20:00,Terça-feira,Não
828,2015-08-05,2015,8,5,07:00:00,Quarta-feira,Não
829,2015-08-05,2015,8,5,08:41:00,Quarta-feira,Não
830,2015-08-05,2015,8,5,13:57:00,Quarta-feira,Não
831,2015-08-05,2015,8,5,15:46:00,Quarta-feira,Não
832,2015-08-05,2015,8,5,17:17:00,Quarta-feira,Não
833,2015-08-05,2015,8,5,19:55:00,Quarta-feira,Não
834,2015-08-06,2015,8,6,07:13:00,Quinta-feira,Não
835,2015-08-06,2015,8,6,08:12:00,Quinta-feira,Não
836,2015-08-06,2015,8,6,15:14:00,Quinta-feira,Não
837,2015-08-06,2015,8,6,16:53:00,Quinta-feira,Não
838,2015-08-06,2015,8,6,18:18:00,Quinta-feira,Não
839,2015-08-06,2015,8,6,,Quinta-feira,Não
840,2015-08-07,2015,8,7,08:14:00,Sexta-feira,Não
841,2015-08-07,2015,8,7,13:38:00,Sexta-feira,Não
842,2015-08-07,2015,8,7,13:55:00,Sexta-feira,Não
843,2015-08-07,2015,8,7,15:57:00,Sexta-feira,Não
844,2015-08-07,2015,8,7,20:08:00,Sexta-feira,Não
845,2015-08-08,2015,8,8,10:20:00,Sábado,Sim
846,2015-08-08,2015,8,8,15:30:00,Sábado,Sim
847,2015-08-08,2015,8,8,15:40:00,Sábado,Sim
848,2015-08-08,2015,8,8,16:52:00,Sábado,Sim
849,2015-08-08,2015,8,8,19:15:00,Sábado,Sim
850,2015-08-08,2015,8,8,21:07:00,Sábado,Sim
851,2015-08-09,2015,8,9,07:59:00,Domingo,Sim
852,2015-08-09,2015,8,9,19:29:00,Domingo,Sim
853,2015-08-09,2015,8,9,23:20:00,Domingo,Sim
854,2015-08-10,2015,8,10,06:33:00,Segunda-feira,Não
855,2015-08-10,2015,8,10,14:56:00,Segunda-feira,Não
856,2015-08-10,2015,8,10,17:09:00,Segunda-feira,Não
857,2015-08-10,2015,8,10,19:26:00,Segunda-feira,Não
858,2015-08-11,2015,8,11,16:36:00,Terça-feira,Não
859,2015-08-11,2015,8,11,19:49:00,Terça-feira,Não
860,2015-08-11,2015,8,11,21:10:00,Terça-feira,Não
861,2015-08-12,2015,8,12,07:43:00,Quarta-feira,Não
862,2015-08-12,2015,8,12,08:54:00,Quarta-feira,Não
863,2015-08-12,2015,8,12,11:37:00,Quarta-feira,Não
864,2015-08-12,2015,8,12,16:50:00,Quarta-feira,Não
865,2015-08-12,2015,8,12,17:35:00,Quarta-feira,Não
866,2015-08-12,2015,8,12,18:34:00,Quarta-feira,Não
867,2015-08-12,2015,8,12,19:47:00,Quarta-feira,Não
868,2015-08-13,2015,8,13,08:26:00,Quinta-feira,Não
869,2015-08-13,2015,8,13,10:43:00,Quinta-feira,Não
870,2015-08-13,2015,8,13,13:41:00,Quinta-feira,Não
871,2015-08-13,2015,8,13,14:17:00,Quinta-feira,Não
872,2015-08-13,2015,8,13,16:49:00,Quinta-feira,Não
873,2015-08-13,2015,8,13,17:26:00,Quinta-feira,Não
874,2015-08-13,2015,8,13,18:04:00,Quinta-feira,Não
875,2015-08-13,2015,8,13,20:56:00,Quinta-feira,Não
876,2015-08-13,2015,8,13,21:06:00,Quinta-feira,Não
877,2015-08-13,2015,8,13,23:21:00,Quinta-feira,Não
878,2015-08-14,2015,8,14,07:57:00,Sexta-feira,Não
879,2015-08-14,2015,8,14,08:54:00,Sexta-feira,Não
880,2015-08-14,2015,8,14,09:02:00,Sexta-feira,Não
881,2015-08-14,2015,8,14,09:32:00,Sexta-feira,Não
882,2015-08-14,2015,8,14,15:09:00,Sexta-feira,Não
883,2015-08-14,2015,8,14,17:08:00,Sexta-feira,Não
884,2015-08-15,2015,8,15,00:52:00,Sábado,Sim
885,2015-08-15,2015,8,15,07:46:00,Sábado,Sim
886,2015-08-15,2015,8,15,12:22:00,Sábado,Sim
887,2015-08-15,2015,8,15,13:02:00,Sábado,Sim
888,2015-08-15,2015,8,15,18:28:00,Sábado,Sim
889,2015-08-16,2015,8,16,00:14:00,Domingo,Sim
890,2015-08-16,2015,8,16,08:31:00,Domingo,Sim
891,2015-08-16,2015,8,16,10:45:00,Domingo,Sim
892,2015-08-16,2015,8,16,16:47:00,Domingo,Sim
893,2015-08-17,2015,8,17,09:51:00,Segunda-feira,Não
894,2015-08-17,2015,8,17,09:54:00,Segunda-feira,Não
895,2015-08-17,2015,8,17,19:22:00,Segunda-feira,Não
896,2015-08-17,2015,8,17,21:18:00,Segunda-feira,Não
897,2015-08-18,2015,8,18,08:34:00,Terça-feira,Não
898,2015-08-18,2015,8,18,13:01:00,Terça-feira,Não
899,2015-08-19,2015,8,19,07:20:00,Quarta-feira,Não
900,2015-08-19,2015,8,19,12:06:00,Quarta-feira,Não
901,2015-08-19,2015,8,19,16:45:00,Quarta-feira,Não
902,2015-08-19,2015,8,19,18:35:00,Quarta-feira,Não
903,2015-08-19,2015,8,19,19:44:00,Quarta-feira,Não
904,2015-08-20,2015,8,20,00:46:00,Quinta-feira,Não
905,2015-08-20,2015,8,20,05:38:00,Quinta-feira,Não
906,2015-08-20,2015,8,20,13:29:00,Quinta-feira,Não
907,2015-08-20,2015,8,20,17:26:00,Quinta-feira,Não
908,2015-08-21,2015,8,21,09:01:00,Sexta-feira,Não
909,2015-08-21,2015,8,21,11:49:00,Sexta-feira,Não
910,2015-08-21,2015,8,21,14:15:00,Sexta-feira,Não
911,2015-08-21,2015,8,21,15:04:00,Sexta-feira,Não
912,2015-08-21,2015,8,21,22:50:00,Sexta-feira,Não
913,2015-08-22,2015,8,22,03:30:00,Sábado,Sim
914,2015-08-22,2015,8,22,07:22:00,Sábado,Sim
915,2015-08-22,2015,8,22,08:04:00,Sábado,Sim
916,2015-08-22,2015,8,22,13:31:00,Sábado,Sim
917,2015-08-22,2015,8,22,18:57:00,Sábado,Sim
918,2015-08-23,2015,8,23,05:43:00,Domingo,Sim
919,2015-08-23,2015,8,23,10:21:00,Domingo,Sim
920,2015-08-23,2015,8,23,11:05:00,Domingo,Sim
921,2015-08-23,2015,8,23,11:59:00,Domingo,Sim
922,2015-08-23,2015,8,23,14:01:00,Domingo,Sim
923,2015-08-23,2015,8,23,14:12:00,Domingo,Sim
924,2015-08-23,2015,8,23,15:08:00,Domingo,Sim
925,2015-08-23,2015,8,23,15:11:00,Domingo,Sim
926,2015-08-23,2015,8,23,15:39:00,Domingo,Sim
927,2015-08-23,2015,8,23,22:32:00,Domingo,Sim
928,2015-08-24,2015,8,24,15:03:00,Segunda-feira,Não
929,2015-08-24,2015,8,24,16:01:00,Segunda-feira,Não
930,2015-08-25,2015,8,25,11:39:00,Terça-feira,Não
